transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,Unnamed: 46
1-102-2024-37992,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-05-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ذا هايفن - تاور اي,The Haven - Tower A,2194,ذا هيفين ,THE HAVEN,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,43.09,556579.0,12916.68,,,1.0,1.0,0.0,
1-102-2025-22991,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,20-03-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ذا هايفن - تاور اي,The Haven - Tower A,2194,ذا هيفين ,THE HAVEN,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,70.64,912434.0,12916.68,,,1.0,2.0,0.0,
1-11-2026-507,11,1,مبايعات,Sales,بيع,Sell,07-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,ذا هايفن - تاور اي,The Haven - Tower A,2194,ذا هيفين ,THE HAVEN,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,42.63,575195.0,13492.75,,,1.0,1.0,0.0,
1-102-2025-15835,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,26-02-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ذا هايفن - تاور اي,The Haven - Tower A,2194,ذا هيفين ,THE HAVEN,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,68.03,878721.0,12916.68,,,1.0,1.0,0.0,
1-102-2024-75019,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,23-09-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفة,1 B/R,1,76.35,866700.0,11351.67,,,1.0,1.0,0.0,
1-102-2024-53784,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,24-07-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفة,1 B/R,1,80.33,961459.0,11968.87,,,1.0,1.0,0.0,
1-102-2024-60264,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,14-08-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفة,1 B/R,1,68.98,1185000.0,17178.89,,,1.0,1.0,0.0,
1-102-2025-56077,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-06-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفتين,2 B/R,1,90.57,1514700.0,16724.08,,,1.0,1.0,0.0,
1-102-2024-26349,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-04-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,استوديو,Studio,1,38.29,681987.0,17811.1,,,1.0,1.0,0.0,
1-102-2024-31116,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,13-05-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,استوديو,Studio,1,41.53,681490.0,16409.6,,,1.0,1.0,0.0,
1-102-2024-101285,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,02-12-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفتين,2 B/R,1,91.9,950000.0,10337.32,,,1.0,2.0,0.0,
1-102-2024-44283,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,21-06-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفتين,2 B/R,1,99.1,1523880.0,15377.19,,,1.0,1.0,0.0,
1-102-2025-3350,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,17-01-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفة,1 B/R,1,72.52,1099818.0,15165.72,,,1.0,1.0,0.0,
1-102-2024-19210,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,27-03-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,استوديو,Studio,1,38.83,689558.0,17758.39,,,1.0,2.0,0.0,
1-102-2024-91836,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,30-10-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,استوديو,Studio,1,38.61,702000.0,18181.82,,,1.0,1.0,0.0,
1-102-2025-29552,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,14-04-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفتين,2 B/R,1,100.25,1496880.0,14931.47,,,1.0,1.0,0.0,
1-102-2025-5430,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,23-01-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,غرفتين,2 B/R,1,129.91,1610928.0,12400.34,,,1.0,1.0,0.0,
1-102-2024-22060,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,08-04-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,2 سامانا براري فيوز,Samana Barari Views 2,2841, سامانا براري فيوز 2,Samana Barari Views 2,Majan,ماجان,,,,,,,استوديو,Studio,1,41.26,742680.0,18000.0,,,1.0,1.0,0.0,
1-102-2025-101946,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,13-10-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,برج جايد,Jade Tower,3074,برج جايد,Jade Tower,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,69.11,921918.0,13339.86,,,1.0,1.0,0.0,
1-102-2025-73113,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,11-08-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,77.85,976000.0,12536.93,,,1.0,1.0,0.0,
1-102-2025-76709,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,18-08-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,42.29,684000.0,16174.04,,,1.0,1.0,0.0,
1-102-2025-55079,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,25-06-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.19,589000.0,17227.26,,,1.0,1.0,0.0,
1-102-2025-98929,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,06-10-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,125.22,1576898.0,12593.02,,,1.0,1.0,0.0,
1-102-2025-90906,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,19-09-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.4,618000.0,17965.12,,,1.0,1.0,0.0,
1-102-2025-72459,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,12-08-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,ربدان جيتس,Rabdan Gates,3587,ربدان جيتس,Rabdan Gates,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,65.77,994000.0,15113.27,,,1.0,1.0,0.0,
3-9-2024-6376,9,3,هبات,Gifts,هبه,Grant,04-11-2024,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,465,وادي الصفا 3,Wadi Al Safa 3,فورم ريزيدنسز,Forum Residences,2493,فوروم ريزيدنسز,FORUM RESIDENCES,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,0,91.63,818217.0,8929.58,,,1.0,1.0,0.0,
1-102-2025-132643,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,25-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفتين,2 B/R,1,115.54,1504999.0,13025.78,,,1.0,1.0,0.0,
1-102-2025-134625,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,679999.0,19653.15,,,1.0,1.0,0.0,
1-102-2026-6926,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,21-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.77,688999.0,19815.9,,,1.0,1.0,0.0,
1-102-2026-9256,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,27-01-2026,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.61,689999.0,19936.41,,,1.0,3.0,0.0,
1-102-2025-132044,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,24-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,70.23,1099999.0,15662.81,,,1.0,1.0,0.0,
1-102-2025-133686,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.73,702999.0,20241.84,,,1.0,1.0,0.0,
1-102-2025-133255,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,26-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.79,707999.0,20350.65,,,1.0,1.0,0.0,
1-102-2025-134691,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.6,699999.0,20231.18,,,1.0,1.0,0.0,
1-102-2025-130350,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,22-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.73,707999.0,20385.8,,,1.0,2.0,0.0,
1-102-2025-128915,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,17-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.63,706999.0,20415.8,,,1.0,1.0,0.0,
1-102-2025-134742,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,غرفة,1 B/R,1,76.94,1124999.0,14621.77,,,1.0,1.0,0.0,
1-102-2025-134497,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.77,712999.0,20506.15,,,1.0,1.0,0.0,
1-102-2025-134316,102,1,مبايعات,Sales,بيع - تسجيل مبدئى,Sell - Pre registration,29-12-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,0,على الخارطة,Off-Plan Properties,465,وادي الصفا 3,Wadi Al Safa 3,بن غاطي فينتيج,Binghatti Vintage,4102,بن غاطي فينتيج,Binghatti Vintage,Majan,ماجان,آي إم جي وورلد أدفينتشرز,IMG World Adventures,,,,,استوديو,Studio,1,34.77,716999.0,20621.2,,,1.0,1.0,0.0,
